student_id,course_code,term,has_prerequisites,credits,attendance_rate,midterm_score,final_score,assignment_score,target_passed,past_avg_total_score,past_avg_midterm_score,past_avg_final_score,past_avg_assignment_score,past_avg_attendance,past_pass_rate,courses_taken,dept_pass_rate,prereq_avg_score,prereq_pass_rate
20260849,IT 223,Spring 2024,1,3,68.72,15,32,10,1,51.5,18.75,22.25,10.5,73.6275,0.5,4,0.5,49.0,0.3333333333333333
20260849,IS 334,Fall 2023,0,4,69.66,23,23,13,1,51.0,16.75,24.5,9.75,73.39250000000001,0.5,4,0.5,0.0,0.0
20260541,IS 421,Spring 2024,0,2,78.55,22,30,17,1,78.33333333333333,23.666666666666668,39.333333333333336,15.333333333333334,77.92666666666666,1.0,3,1.0,0.0,0.0
20260541,PH 111,Fall 2024,1,2,90.26,25,41,19,1,73.0,22.666666666666668,35.666666666666664,14.666666666666666,74.02333333333333,1.0,3,1.0,71.0,1.0
20260541,IS 313,Fall 2024,1,4,69.57,21,36,14,1,77.66666666666667,24.0,37.333333333333336,16.333333333333332,80.92,1.0,3,1.0,85.0,1.0
20260541,CS 352,Fall 2023,0,4,73.95,25,41,13,1,75.0,22.666666666666668,35.666666666666664,16.666666666666668,79.46,1.0,3,1.0,0.0,0.0
20260444,IT 211,Spring 2024,0,4,67.62,18,50,15,1,80.66666666666667,21.0,43.333333333333336,16.333333333333332,74.76333333333334,1.0,3,1.0,0.0,0.0
20260444,IS 313,Fall 2024,1,2,56.76,22,32,20,1,83.66666666666667,19.666666666666668,49.333333333333336,14.666666666666666,78.38333333333334,1.0,3,1.0,88.0,1.0
20260444,IS 416,Spring 2024,0,3,87.3,15,48,17,1,81.66666666666667,22.0,44.0,15.666666666666666,68.20333333333333,1.0,3,1.0,0.0,0.0
20260444,CS 112,Fall 2024,1,2,80.23,26,50,12,1,79.0,18.333333333333332,43.333333333333336,17.333333333333332,70.56,1.0,3,1.0,74.0,1.0
20261980,IS 455,Spring 2024,0,2,92.01,20,23,8,1,47.8,12.4,24.4,11.0,74.048,0.6,5,0.6666666666666666,0.0,0.0
20261980,CS 313,Spring 2024,0,4,91.36,16,27,13,1,46.8,13.2,23.6,10.0,74.17800000000001,0.6,5,0.0,0.0,0.0
20261980,IS 443,Fall 2024,0,2,62.26,17,28,16,1,45.8,13.0,23.4,9.4,79.998,0.6,5,0.6666666666666666,0.0,0.0
20261980,IS 240,Fall 2024,1,3,70.43,18,25,14,1,46.6,12.8,24.0,9.8,78.364,0.6,5,0.6666666666666666,35.0,0.0
20261980,IS 334,Fall 2024,1,2,72.12,10,22,3,0,51.0,14.4,24.6,12.0,78.026,0.8,5,1.0,57.0,1.0
20261980,CS 112,Spring 2024,0,2,74.07,1,20,9,0,52.0,16.2,25.0,10.8,77.636,0.8,5,1.0,0.0,0.0
20260856,HU 331,Spring 2024,0,3,89.34,22,38,18,1,73.0,28.0,27.0,18.0,86.17,1.0,1,1.0,0.0,0.0
20260856,HU 213,Fall 2024,1,4,86.17,28,27,18,1,78.0,22.0,38.0,18.0,89.34,1.0,1,1.0,78.0,1.0
20262009,AI 310,Spring 2024,0,3,75.14,29,43,17,1,83.5,25.0,44.5,14.0,62.5,1.0,2,1.0,0.0,0.0
20262009,CS 316,Fall 2023,1,2,51.07,27,42,12,1,87.5,26.0,45.0,16.5,74.535,1.0,2,1.0,87.5,1.0
20262009,IS 442,Fall 2024,0,4,73.93,23,47,16,1,85.0,28.0,42.5,14.5,63.105000000000004,1.0,2,1.0,0.0,0.0
20262463,IS 442,Fall 2023,0,4,66.98,26,50,16,1,81.66666666666667,23.666666666666668,44.0,14.0,73.18,1.0,3,1.0,0.0,0.0
20262463,IS 211,Spring 2024,1,4,73.58,26,50,12,1,83.0,23.666666666666668,44.0,15.333333333333334,70.98,1.0,3,1.0,83.0,1.0
20262463,IS 241,Fall 2023,0,2,93.35,29,40,15,1,84.33333333333333,22.666666666666668,47.333333333333336,14.333333333333334,64.39,1.0,3,1.0,0.0,0.0
20262463,HU 331,Fall 2024,0,3,52.61,16,42,15,1,88.0,27.0,46.666666666666664,14.333333333333334,77.97,1.0,3,1.0,0.0,0.0
20261646,IS 333,Fall 2023,1,2,77.2,11,12,9,0,57.5,17.5,27.166666666666668,12.833333333333334,81.135,0.8333333333333334,6,0.6666666666666666,59.5,1.0
20261646,IS 240,Spring 2024,1,2,96.83,19,36,13,1,51.5,16.166666666666668,23.166666666666668,12.166666666666666,77.86333333333333,0.6666666666666666,6,0.3333333333333333,41.5,0.5
20261646,IS 351,Fall 2024,0,4,71.25,15,23,9,0,55.0,16.833333333333332,25.333333333333332,12.833333333333334,82.12666666666668,0.8333333333333334,6,0.6666666666666666,0.0,0.0
20261646,HU 112,Spring 2024,1,4,87.94,19,20,12,1,54.333333333333336,16.166666666666668,25.833333333333332,12.333333333333334,79.34500000000001,0.6666666666666666,6,1.0,50.0,0.5
20261646,HU 333,Fall 2023,0,3,60.76,19,33,13,1,52.0,16.166666666666668,23.666666666666668,12.166666666666666,83.87500000000001,0.6666666666666666,6,1.0,0.0,0.0
20261646,HU 121,Spring 2024,0,2,74.92,10,30,15,1,53.666666666666664,17.666666666666668,24.166666666666668,11.833333333333334,81.515,0.6666666666666666,6,1.0,0.0,0.0
20261646,IS 342,Fall 2024,0,2,95.11,23,21,15,1,53.0,15.5,25.666666666666668,11.833333333333334,78.15,0.6666666666666666,6,0.3333333333333333,0.0,0.0
20261438,IS 351,Fall 2023,1,4,87.13,5,26,7,0,56.0,23.5,30.0,2.5,78.09,1.0,2,1.0,56.0,1.0
20261438,IS 360,Fall 2024,1,4,99.48,28,28,0,1,47.0,12.0,29.0,6.0,71.91499999999999,0.5,2,0.0,38.0,0.0
20261438,MA 111,Fall 2024,0,3,56.7,19,32,5,1,47.0,16.5,27.0,3.5,93.305,0.5,2,0.5,0.0,0.0
20261750,MA 113,Fall 2024,1,3,87.19,19,17,13,0,57.666666666666664,17.666666666666668,24.666666666666668,15.333333333333334,74.89,1.0,3,1.0,63.0,1.0
20261750,CS 241,Fall 2024,0,3,99.27,16,17,20,1,56.333333333333336,18.666666666666668,24.666666666666668,13.0,70.86333333333333,0.6666666666666666,3,0.6666666666666666,0.0,0.0
20261750,IS 342,Spring 2024,1,4,61.24,19,32,12,1,53.0,17.666666666666668,19.666666666666668,15.666666666666666,83.53999999999999,0.6666666666666666,3,0.6666666666666666,49.0,0.0
20261750,HU 332,Spring 2024,0,2,64.16,18,25,14,1,55.0,18.0,22.0,15.0,82.56666666666666,0.6666666666666666,3,0.6666666666666666,0.0,0.0
20261098,HU 112,Fall 2023,0,3,73.94,30,26,15,1,80.2,24.6,39.6,16.0,70.188,1.0,5,1.0,0.0,0.0
20261098,IS 313,Fall 2024,1,2,74.93,19,50,18,1,77.0,26.8,34.8,15.4,69.99,1.0,5,1.0,74.33333333333333,1.0
20261098,MA 113,Fall 2024,1,2,79.96,27,27,16,1,80.4,25.2,39.4,15.8,68.98400000000001,1.0,5,1.0,80.0,1.0
20261098,CS 316,Spring 2024,0,4,61.36,29,45,17,1,76.2,24.8,35.8,15.6,72.704,1.0,5,1.0,0.0,0.0
20261098,CS 313,Spring 2024,1,2,60.81,22,26,19,1,81.0,26.2,39.6,15.2,72.814,1.0,5,1.0,81.0,1.0
20261098,CS 213,Fall 2024,1,2,73.88,26,50,10,1,77.2,25.4,34.8,17.0,70.2,1.0,5,1.0,74.66666666666667,1.0
20261997,IS 313,Fall 2023,1,2,94.52,26,50,19,1,76.66666666666667,21.333333333333332,40.0,15.333333333333334,77.67166666666667,1.0,6,1.0,75.66666666666667,1.0
20261997,ST 121,Fall 2023,1,4,69.91,17,38,16,1,80.66666666666667,22.833333333333332,42.0,15.833333333333334,81.77333333333333,1.0,6,1.0,83.66666666666667,1.0
20261997,CS 313,Fall 2024,0,2,86.63,20,44,11,1,80.0,22.333333333333332,41.0,16.666666666666668,78.98666666666666,1.0,6,1.0,0.0,0.0
20261997,HU 213,Fall 2024,0,2,67.05,30,38,11,1,79.33333333333333,20.666666666666668,42.0,16.666666666666668,82.25,1.0,6,1.0,0.0,0.0
20261997,IS 231,Spring 2024,1,4,70.41,23,50,19,1,77.16666666666667,21.833333333333332,40.0,15.333333333333334,81.69,1.0,6,1.0,76.66666666666667,1.0
20261997,IS 434,Fall 2023,0,4,72.03,25,35,19,1,79.33333333333333,21.5,42.5,15.333333333333334,81.42,1.0,6,1.0,0.0,0.0
20261997,IS 350,Fall 2024,1,2,100.0,13,35,16,1,81.83333333333333,23.5,42.5,15.833333333333334,76.75833333333333,1.0,6,1.0,86.0,1.0
20261063,IS 450,Spring 2024,0,3,37.78,11,17,5,0,32.6,10.8,15.6,6.2,48.156000000000006,0.0,5,0.0,0.0,0.0
20261063,IT 211,Fall 2024,0,3,46.22,16,20,5,0,31.0,9.8,15.0,6.2,46.468,0.0,5,0.0,0.0,0.0
20261063,IS 334,Spring 2024,0,3,52.42,9,14,10,0,32.6,11.2,16.2,5.2,45.227999999999994,0.0,5,0.0,0.0,0.0
20261063,IS 342,Spring 2024,0,4,43.39,8,8,8,0,34.4,11.4,17.4,5.6,47.034000000000006,0.0,5,0.0,0.0,0.0
20261063,ST 121,Fall 2024,1,4,37.45,16,15,2,0,32.6,9.8,16.0,6.8,48.222,0.0,5,0.0,32.6,0.0
20261063,IS 441,Spring 2024,0,4,61.3,5,21,6,0,32.8,12.0,14.8,6.0,43.452,0.0,5,0.0,0.0,0.0
20261439,IS 421,Fall 2024,0,4,72.51,11,33,3,0,54.0,18.166666666666668,25.333333333333332,10.5,78.55,0.6666666666666666,6,0.5,0.0,0.0
20261439,HU 313,Spring 2024,1,2,85.57,15,29,10,1,52.833333333333336,17.5,26.0,9.333333333333334,76.37333333333333,0.5,6,1.0,55.25,0.75
20261439,HU 331,Fall 2024,1,3,73.96,17,29,8,1,52.833333333333336,17.166666666666668,26.0,9.666666666666666,78.30833333333332,0.5,6,1.0,55.25,0.75
20261439,IS 360,Spring 2024,1,4,72.65,17,14,11,0,54.833333333333336,17.166666666666668,28.5,9.166666666666666,78.52666666666666,0.6666666666666666,6,0.5,58.25,1.0
20261439,IS 352,Fall 2023,1,3,65.54,23,25,16,1,51.166666666666664,16.166666666666668,26.666666666666668,8.333333333333334,79.71166666666666,0.5,6,0.25,52.75,0.75
20261439,IS 211,Fall 2024,0,2,94.96,17,27,5,0,53.666666666666664,17.166666666666668,26.333333333333332,10.166666666666666,74.80833333333332,0.6666666666666666,6,0.5,0.0,0.0
20261439,IS 312,Spring 2024,1,2,78.62,20,28,13,1,51.666666666666664,16.666666666666668,26.166666666666668,8.833333333333334,77.53166666666665,0.5,6,0.25,53.5,0.75
20261866,IS 342,Fall 2023,1,3,60.49,4,37,15,1,47.8,15.8,21.6,10.4,71.176,0.4,5,0.3333333333333333,47.8,0.4
20261866,CS 352,Fall 2024,0,2,78.6,18,33,17,0,45.4,13.0,22.4,10.0,67.554,0.6,5,1.0,0.0,0.0
20261866,CS 213,Fall 2024,0,2,69.68,20,23,18,1,46.8,12.6,24.4,9.8,69.33800000000001,0.4,5,0.0,0.0,0.0
20261866,IS 441,Fall 2024,0,3,68.39,11,19,8,0,51.4,14.4,25.2,11.8,69.596,0.6,5,0.6666666666666666,0.0,0.0
20261866,IS 434,Fall 2024,0,2,54.43,18,18,6,0,50.6,13.0,25.4,12.2,72.388,0.6,5,0.6666666666666666,0.0,0.0
20261866,IS 321,Fall 2024,0,2,84.78,12,15,3,1,53.0,14.2,26.0,12.8,66.31800000000001,0.4,5,0.3333333333333333,0.0,0.0
20261147,CS 214,Spring 2024,1,2,75.1,26,45,19,1,83.25,26.75,37.75,18.75,66.9625,1.0,4,1.0,83.25,1.0
20261147,IS 450,Fall 2024,0,3,42.43,29,37,19,1,84.5,26.0,39.75,18.75,75.13,1.0,4,1.0,0.0,0.0
20261147,ST 122,Spring 2024,0,4,63.28,30,41,16,1,84.0,25.75,38.75,19.5,69.91749999999999,1.0,4,1.0,0.0,0.0
20261147,IS 334,Fall 2023,0,4,69.32,19,40,20,1,86.0,28.5,39.0,18.5,68.4075,1.0,4,1.0,0.0,0.0
20261147,HU 213,Fall 2024,0,3,92.82,29,33,20,1,85.25,26.0,40.75,18.5,62.5325,1.0,4,1.0,0.0,0.0
20260640,AI 310,Fall 2024,0,3,70.91,21,46,17,0,81.4,24.2,40.0,17.2,71.874,1.0,5,1.0,0.0,0.0
20260640,IS 240,Fall 2023,0,2,68.72,26,43,18,1,80.8,23.2,40.6,17.0,72.312,0.8,5,1.0,0.0,0.0
20260640,HU 112,Fall 2024,1,3,75.35,28,45,16,1,80.4,22.8,40.2,17.4,70.986,0.8,5,0.8,74.0,1.0
20260640,CS 251,Spring 2024,1,3,60.15,20,34,17,1,84.0,24.4,42.4,17.2,74.026,0.8,5,0.8,83.0,1.0
20260640,IS 441,Fall 2023,0,3,60.63,26,40,17,1,81.6,23.2,41.2,17.2,73.92999999999999,0.8,5,1.0,0.0,0.0
20260640,ST 121,Fall 2023,1,4,94.52,21,38,18,1,82.8,24.2,41.6,17.0,67.152,0.8,5,0.8,80.0,1.0
20262400,HU 333,Fall 2024,0,2,91.11,24,50,11,1,87.66666666666667,27.333333333333332,44.0,16.333333333333332,76.90333333333334,1.0,3,1.0,0.0,0.0
20262400,IS 321,Fall 2023,1,3,75.65,27,50,18,1,84.33333333333333,26.333333333333332,44.0,14.0,82.05666666666667,1.0,3,1.0,84.0,1.0
20262400,IT 111,Fall 2024,1,2,91.06,30,43,19,1,85.33333333333333,25.333333333333332,46.333333333333336,13.666666666666666,76.92,1.0,3,1.0,85.5,1.0
20262400,CS 251,Fall 2024,1,3,64.0,25,39,12,1,90.66666666666667,27.0,47.666666666666664,16.0,85.94,1.0,3,1.0,93.5,1.0
20261284,IS 434,Fall 2024,0,4,66.02,27,34,20,1,81.25,24.0,42.25,15.0,69.315,1.0,4,1.0,0.0,0.0
20261284,HU 122,Fall 2023,0,2,59.97,28,41,16,1,80.25,23.75,40.5,16.0,70.8275,1.0,4,1.0,0.0,0.0
20261284,IS 498,Spring 2024,1,2,70.71,24,46,14,1,80.5,24.75,39.25,16.5,68.1425,1.0,4,1.0,80.5,1.0
20261284,IS 443,Fall 2024,0,4,77.78,18,48,18,1,80.5,26.25,38.75,15.5,66.375,1.0,4,1.0,0.0,0.0
20261284,IS 453,Fall 2023,0,4,68.8,26,34,12,1,83.5,24.25,42.25,17.0,68.62,1.0,4,1.0,0.0,0.0
20262023,IS 498,Spring 2024,1,2,62.59,28,47,14,1,81.0,25.5,37.5,18.0,85.5275,1.0,4,1.0,79.0,1.0
20262023,IS 460,Fall 2023,0,2,80.01,22,45,20,1,81.5,27.0,38.0,16.5,81.1725,1.0,4,1.0,0.0,0.0
20262023,CS 221,Fall 2023,1,4,86.09,21,40,17,1,83.75,27.25,39.25,17.25,79.6525,1.0,4,1.0,82.66666666666667,1.0
20262023,IS 321,Fall 2024,1,3,100.0,29,31,20,1,83.25,25.25,41.5,16.5,76.17500000000001,1.0,4,1.0,82.0,1.0
20262023,IS 441,Fall 2023,1,3,76.01,30,34,15,1,83.5,25.0,40.75,17.75,82.17250000000001,1.0,4,1.0,82.33333333333333,1.0
20260826,HU 334,Fall 2023,0,2,95.18,8,22,8,0,50.0,20.166666666666668,25.5,4.333333333333333,76.97333333333333,0.6666666666666666,6,0.6666666666666666,0.0,0.0
20260826,CS 213,Fall 2024,1,3,85.9,3,10,2,0,53.833333333333336,21.0,27.5,5.333333333333333,78.52,0.6666666666666666,6,0.6666666666666666,51.5,0.5
20260826,IS 321,Spring 2024,1,4,56.17,26,25,8,1,46.5,17.166666666666668,25.0,4.333333333333333,83.47500000000001,0.5,6,1.0,29.5,0.0
20260826,IT 423,Spring 2024,0,3,88.6,24,30,3,1,46.833333333333336,17.5,24.166666666666668,5.166666666666667,78.07000000000001,0.5,6,0.0,0.0,0.0
20260826,IT 221,Spring 2024,1,3,87.42,15,18,11,0,49.0,19.0,26.166666666666668,3.8333333333333335,78.26666666666667,0.6666666666666666,6,1.0,37.0,0.5
20260826,IS 334,Spring 2024,0,3,78.7,23,43,1,1,45.166666666666664,17.666666666666668,22.0,5.5,79.72000000000001,0.5,6,1.0,0.0,0.0
20260826,IS 415,Fall 2024,0,4,65.05,30,27,1,1,46.666666666666664,16.5,24.666666666666668,5.5,81.995,0.5,6,1.0,0.0,0.0
20261430,IS 415,Spring 2024,1,2,66.74,27,47,20,1,85.0,23.0,48.0,14.0,70.72999999999999,1.0,2,1.0,85.0,1.0
20261430,IS 451,Fall 2023,1,4,62.91,20,50,16,1,89.0,26.5,46.5,16.0,72.645,1.0,2,1.0,89.0,1.0
20261430,IT 241,Fall 2023,1,3,78.55,26,46,12,1,90.0,23.5,48.5,18.0,64.82499999999999,1.0,2,1.0,90.0,1.0
20260568,IS 312,Spring 2024,0,2,63.45,10,32,3,0,49.0,16.25,26.0,6.75,75.795,0.5,4,1.0,0.0,0.0
20260568,CS 112,Fall 2023,1,2,62.96,13,22,11,0,48.75,15.5,28.5,4.75,75.9175,0.5,4,0.5,50.0,0.6666666666666666
20260568,IS 231,Fall 2023,1,2,82.51,19,27,6,1,47.25,14.0,27.25,6.0,71.03,0.25,4,0.5,48.0,0.3333333333333333
20260568,HU 323,Spring 2024,1,3,77.7,18,28,2,0,48.25,14.25,27.0,7.0,72.2325,0.5,4,0.5,49.333333333333336,0.6666666666666666
20260568,IS 443,Spring 2024,1,4,80.01,15,27,8,1,47.75,15.0,27.25,5.5,71.655,0.25,4,0.5,48.666666666666664,0.3333333333333333
20261726,IS 453,Spring 2024,1,2,65.73,22,41,15,1,81.33333333333333,25.666666666666668,39.333333333333336,16.333333333333332,71.53000000000002,1.0,3,1.0,81.33333333333333,1.0
20261726,IS 241,Fall 2024,0,4,91.08,24,45,12,1,80.33333333333333,25.0,38.0,17.333333333333332,63.080000000000005,1.0,3,1.0,0.0,0.0
20261726,CS 352,Spring 2024,0,4,55.72,30,37,18,1,79.0,23.0,40.666666666666664,15.333333333333334,74.86666666666667,1.0,3,1.0,0.0,0.0
20261726,HU 331,Fall 2023,0,4,67.79,23,36,19,1,81.33333333333333,25.333333333333332,41.0,15.0,70.84333333333333,1.0,3,1.0,0.0,0.0
20262164,HU 313,Spring 2024,1,3,73.06,30,37,18,1,78.66666666666667,23.333333333333332,39.166666666666664,16.166666666666668,77.10000000000001,1.0,6,1.0,80.0,1.0
20262164,IS 434,Spring 2024,0,3,90.99,26,38,20,1,78.83333333333333,24.0,39.0,15.833333333333334,74.11166666666666,1.0,6,1.0,0.0,0.0
20262164,IS 444,Fall 2024,0,4,75.05,15,40,15,1,81.16666666666667,25.833333333333332,38.666666666666664,16.666666666666668,76.76833333333333,1.0,6,1.0,0.0,0.0
20262164,MA 111,Fall 2024,1,3,85.64,27,43,16,1,78.5,23.833333333333332,38.166666666666664,16.5,75.00333333333333,1.0,6,1.0,79.5,1.0
20262164,IS 443,Fall 2023,0,3,80.25,18,41,13,1,80.83333333333333,25.333333333333332,38.5,17.0,75.90166666666666,1.0,6,1.0,0.0,0.0
20262164,IS 422,Fall 2023,0,4,64.28,29,38,19,1,78.5,23.5,39.0,16.0,78.56333333333333,1.0,6,1.0,0.0,0.0
20262164,IT 221,Spring 2024,1,4,66.39,25,35,14,1,80.5,24.166666666666668,39.5,16.833333333333332,78.21166666666666,1.0,6,1.0,85.5,1.0
20261916,IS 414,Fall 2023,0,3,72.63,9,11,10,0,24.333333333333332,11.666666666666666,7.0,5.666666666666667,64.95333333333333,0.0,3,0.0,0.0,0.0
20261916,AI 310,Fall 2023,0,3,62.82,4,4,3,0,30.666666666666668,13.333333333333334,9.333333333333334,8.0,68.22333333333333,0.0,3,0.0,0.0,0.0
20261916,HU 334,Spring 2024,0,4,80.64,15,13,5,0,23.333333333333332,9.666666666666666,6.333333333333333,7.333333333333333,62.28333333333333,0.0,3,0.0,0.0,0.0
20261916,MA 113,Spring 2024,1,3,51.4,16,4,9,0,24.666666666666668,9.333333333333334,9.333333333333334,6.0,72.02999999999999,0.0,3,0.0,24.666666666666668,0.0
20261018,AI 310,Spring 2024,0,4,72.63,15,30,0,0,49.0,20.0,21.0,8.0,81.03,0.0,1,0.0,0.0,0.0
20261018,IS 448,Fall 2023,1,4,81.03,20,21,8,0,45.0,15.0,30.0,0.0,72.63,0.0,1,0.0,45.0,0.0
20260526,IS 441,Fall 2024,0,3,100.0,30,22,5,1,50.25,14.5,26.0,9.75,80.805,0.5,4,1.0,0.0,0.0
20260526,CS 313,Fall 2024,0,3,67.65,12,36,12,1,49.5,19.0,22.5,8.0,88.8925,0.5,4,0.0,0.0,0.0
20260526,CS 214,Spring 2024,0,2,74.65,15,21,8,0,53.5,18.25,26.25,9.0,87.1425,0.75,4,0.5,0.0,0.0
20260526,CS 251,Spring 2024,1,3,93.47,20,14,11,0,53.25,17.0,28.0,8.25,82.4375,0.75,4,0.5,53.25,0.75
20260526,IS 312,Fall 2023,0,3,87.45,11,33,8,1,51.5,19.25,23.25,9.0,83.9425,0.5,4,1.0,0.0,0.0
20260776,MA 112,Spring 2024,1,4,74.38,16,37,0,1,45.333333333333336,15.0,22.166666666666668,8.166666666666666,80.28166666666665,0.3333333333333333,6,0.3333333333333333,33.0,0.0
20260776,CS 112,Fall 2023,0,2,75.32,30,30,5,1,43.333333333333336,12.666666666666666,23.333333333333332,7.333333333333333,80.12499999999999,0.3333333333333333,6,0.3333333333333333,0.0,0.0
20260776,HU 332,Fall 2024,1,3,100.0,15,15,7,0,48.0,15.166666666666666,25.833333333333332,7.0,76.01166666666666,0.5,6,0.0,41.0,0.5
20260776,HU 333,Fall 2024,0,2,80.46,11,26,8,0,46.666666666666664,15.833333333333334,24.0,6.833333333333333,79.26833333333332,0.5,6,0.0,0.0,0.0
20260776,HU 121,Spring 2024,1,4,69.6,5,14,10,0,49.333333333333336,16.833333333333332,26.0,6.5,81.07833333333332,0.5,6,0.0,45.0,0.5
20260776,IS 312,Fall 2023,0,4,74.78,17,28,7,1,45.5,14.833333333333334,23.666666666666668,7.0,80.21499999999999,0.3333333333333333,6,0.0,0.0,0.0
20260776,IS 442,Spring 2024,0,4,81.53,12,20,12,0,46.833333333333336,15.666666666666666,25.0,6.166666666666667,79.08999999999999,0.5,6,1.0,0.0,0.0
20262180,IT 223,Fall 2024,1,2,69.23,27,32,18,1,85.5,23.5,43.0,19.0,78.03,1.0,2,1.0,85.5,1.0
20262180,IS 421,Fall 2024,0,4,90.36,21,45,18,1,82.0,26.5,36.5,19.0,67.465,1.0,2,1.0,0.0,0.0
20262180,IT 211,Fall 2024,0,3,65.7,26,41,20,1,80.5,24.0,38.5,18.0,79.795,1.0,2,1.0,0.0,0.0
20260329,HU 122,Spring 2024,0,2,42.92,10,24,10,0,60.5,18.25,33.75,8.5,78.75,1.0,4,1.0,0.0,0.0
20260329,IS 415,Spring 2024,0,4,75.65,9,38,11,1,57.0,18.5,30.25,8.25,70.56750000000001,0.75,4,1.0,0.0,0.0
20260329,IS 345,Fall 2024,1,3,100.0,26,38,10,1,53.0,14.25,30.25,8.5,64.48,0.75,4,1.0,60.0,1.0
20260329,CS 316,Fall 2023,1,4,74.06,22,30,8,1,56.5,15.25,32.25,9.0,70.965,0.75,4,0.75,74.0,1.0
20260329,IS 313,Spring 2024,0,2,65.29,16,29,5,1,59.0,16.75,32.5,9.75,73.1575,0.75,4,1.0,0.0,0.0
20261924,IS 434,Spring 2024,0,3,44.77,24,43,12,1,85.2,26.0,43.2,16.0,60.470000000000006,0.8,5,1.0,0.0,0.0
20261924,IS 448,Fall 2024,1,3,65.32,30,46,19,1,82.0,24.8,42.6,14.6,56.36,0.8,5,1.0,89.0,0.5
20261924,ST 121,Spring 2024,1,4,53.49,30,50,17,0,81.6,24.8,41.8,15.0,58.726,1.0,5,1.0,88.0,1.0
20261924,HU 331,Fall 2024,1,2,75.66,30,40,11,1,84.8,24.8,43.8,16.2,54.29200000000001,0.8,5,1.0,96.0,0.5
20261924,HU 213,Fall 2024,0,4,34.54,18,36,16,1,87.0,27.2,44.6,15.2,62.516000000000005,0.8,5,1.0,0.0,0.0
20261924,IS 455,Fall 2024,0,3,73.34,22,44,17,1,84.4,26.4,43.0,15.0,54.75600000000001,0.8,5,1.0,0.0,0.0
20261857,IS 313,Spring 2024,1,4,80.66,28,39,14,1,90.66666666666667,27.666666666666668,45.0,18.0,78.41000000000001,1.0,3,1.0,90.0,1.0
20261857,HU 334,Spring 2024,0,4,92.36,24,50,18,1,87.0,29.0,41.333333333333336,16.666666666666668,74.51,1.0,3,1.0,0.0,0.0
20261857,IS 312,Fall 2023,1,3,63.56,29,48,18,1,86.0,27.333333333333332,42.0,16.666666666666668,84.11,1.0,3,1.0,83.0,1.0
20261857,CS 221,Fall 2024,1,2,79.31,30,37,18,1,89.33333333333333,27.0,45.666666666666664,16.666666666666668,78.86,1.0,3,1.0,88.0,1.0
20262406,IS 441,Fall 2023,0,3,88.91,18,39,18,1,82.75,27.0,38.0,17.75,71.5325,1.0,4,1.0,0.0,0.0
20262406,MA 112,Spring 2024,1,2,63.4,25,46,16,1,79.75,25.25,36.25,18.25,77.91,1.0,4,1.0,79.75,1.0
20262406,HU 323,Spring 2024,0,3,78.5,30,31,20,1,81.25,24.0,40.0,17.25,74.135,1.0,4,1.0,0.0,0.0
20262406,IT 241,Spring 2024,0,4,65.36,29,38,17,1,80.5,24.25,38.25,18.0,77.42,1.0,4,1.0,0.0,0.0
20262406,IS 321,Spring 2024,0,4,78.87,24,37,18,1,81.75,25.5,38.5,17.75,74.0425,1.0,4,1.0,0.0,0.0
20261522,CS 112,Fall 2024,0,2,83.36,18,17,12,0,45.0,13.333333333333334,26.0,5.666666666666667,75.65833333333333,0.3333333333333333,6,0.5,0.0,0.0
20261522,CS 214,Fall 2024,0,3,90.93,18,22,5,1,45.333333333333336,13.333333333333334,25.166666666666668,6.833333333333333,74.39666666666666,0.16666666666666666,6,0.0,0.0,0.0
20261522,CS 352,Spring 2024,0,3,76.71,11,32,5,0,44.833333333333336,14.5,23.5,6.833333333333333,76.76666666666667,0.3333333333333333,6,0.5,0.0,0.0
20261522,HU 332,Spring 2024,0,2,64.13,9,21,5,0,47.0,14.833333333333334,25.333333333333332,6.833333333333333,78.86333333333333,0.3333333333333333,6,0.0,0.0,0.0
20261522,IS 350,Fall 2023,1,3,91.27,16,32,6,1,43.833333333333336,13.666666666666666,23.5,6.666666666666667,74.34,0.16666666666666666,6,0.16666666666666666,44.0,0.0
20261522,IT 111,Spring 2024,1,4,76.87,14,26,0,0,46.166666666666664,14.0,24.5,7.666666666666667,76.74,0.3333333333333333,6,0.3333333333333333,51.0,0.5
20261522,HU 112,Fall 2023,1,3,54.04,12,23,13,0,44.833333333333336,14.333333333333334,25.0,5.5,80.545,0.3333333333333333,6,0.0,47.0,0.5
20262473,IS 434,Fall 2024,0,4,88.24,23,38,19,1,78.0,25.333333333333332,36.333333333333336,16.333333333333332,90.84333333333332,0.6666666666666666,3,0.0,0.0,0.0
20262473,AI 310,Spring 2024,0,2,100.0,21,25,17,1,83.66666666666667,26.0,40.666666666666664,17.0,86.92333333333333,0.6666666666666666,3,0.6666666666666666,0.0,0.0
20262473,CS 112,Fall 2023,1,2,72.53,28,46,14,1,75.33333333333333,23.666666666666668,33.666666666666664,18.0,96.08,0.6666666666666666,3,0.6666666666666666,75.33333333333333,0.6666666666666666
20262473,IS 443,Fall 2023,0,3,100.0,27,38,18,0,77.0,24.0,36.333333333333336,16.666666666666668,86.92333333333333,1.0,3,1.0,0.0,0.0
20261992,IS 434,Spring 2024,0,3,80.83,19,25,20,1,52.333333333333336,16.0,27.333333333333332,9.0,74.06,0.6666666666666666,3,0.6666666666666666,0.0,0.0
